market_id,event_key,ticker,safe_cutoff_utc,gamma_start_utc,structurally_unavailable,yes_rows,no_rows,yes_raw_points,no_raw_points,yes_chunks,no_chunks,yes_boundary_duplicates,no_boundary_duplicates,yes_conflicting_duplicates,no_conflicting_duplicates,yes_bad_rows,no_bad_rows,yes_last_age_min,no_last_age_min,yes_first_delay_min,yes_median_gap_min,yes_p95_gap_min,yes_max_gap_min,yes_unique_prices,yes_status,no_status
2003539,HUM|2026-04-29,HUM,2026-04-28T20:00:00Z,2026-04-17T19:42:09.230565Z,False,15725,15725,15725,15725,3,3,0,0,0,0,0,0,0.9333333333333333,0.9166666666666666,14.833333333333334,1.0,1.1833333333333333,84.83333333333333,53,OK,OK
2003526,VIRT|2026-04-29,VIRT,2026-04-28T20:00:00Z,2026-04-17T19:48:07.280685Z,False,15719,15719,15719,15719,3,3,0,0,0,0,0,0,0.9333333333333333,0.9333333333333333,15.0,1.0,1.1833333333333333,84.86666666666666,21,OK,OK
2003563,H|2026-04-30,H,2026-04-29T20:00:00Z,2026-04-17T16:19:24.128449Z,False,17367,17366,17367,17366,3,3,0,0,0,0,0,0,0.8666666666666667,0.9333333333333333,14.883333333333333,1.0,1.2,85.06666666666666,106,OK,OK
2039914,EL|2026-05-01,EL,2026-04-30T20:00:00Z,2026-04-23T20:45:59.257194Z,False,10007,10007,10007,10007,2,2,0,0,0,0,0,0,0.9333333333333333,0.9333333333333333,14.133333333333333,1.0,1.2,8.366666666666667,65,OK,OK
2039915,GRAB|2026-05-04,GRAB,2026-05-01T20:00:00Z,2026-04-23T20:45:41.182224Z,False,11422,11422,11422,11422,2,2,0,0,0,0,0,0,25.683333333333334,25.683333333333334,14.5,1.0,1.2,8.366666666666667,70,OK,OK
2039918,HESM|2026-05-04,HESM,2026-05-01T20:00:00Z,2026-04-23T20:44:17.452457Z,False,11423,11423,11423,11423,2,2,0,0,0,0,0,0,25.666666666666668,25.666666666666668,14.8,1.0,1.2,8.35,28,OK,OK
2039917,WMB|2026-05-04,WMB,2026-05-01T20:00:00Z,2026-04-23T20:44:37.893388Z,False,11423,11423,11423,11423,2,2,0,0,0,0,0,0,25.683333333333334,25.683333333333334,14.45,1.0,1.2,8.366666666666667,55,OK,OK
2048148,EA|2026-05-05,EA,2026-05-04T20:00:00Z,2026-04-23T20:55:20.16821Z,False,15717,15717,15717,15717,3,3,0,0,0,0,0,0,0.9333333333333333,0.9333333333333333,14.766666666666667,1.0,1.1833333333333333,32.95,54,OK,OK
2048140,NVTS|2026-05-05,NVTS,2026-05-04T20:00:00Z,2026-04-23T21:04:58.485372Z,False,15708,15708,15708,15708,3,3,0,0,0,0,0,0,0.9166666666666666,0.9333333333333333,14.116666666666667,1.0,1.1833333333333333,32.983333333333334,97,OK,OK
2062032,UBER|2026-05-06,UBER,2026-05-05T20:00:00Z,2026-04-23T21:29:19.823791Z,False,17123,17123,17123,17123,3,3,0,0,0,0,0,0,0.9166666666666666,0.9333333333333333,14.75,1.0,1.2,32.96666666666667,93,OK,OK
2062054,DKNG|2026-05-07,DKNG,2026-05-06T20:00:00Z,2026-04-23T21:21:39.929802Z,False,18571,18571,18571,18571,3,3,0,0,0,0,0,0,0.9166666666666666,0.9333333333333333,14.433333333333334,1.0,1.1833333333333333,32.983333333333334,74,OK,OK
2062068,WRBY|2026-05-07,WRBY,2026-05-06T20:00:00Z,2026-04-23T21:14:39.962989Z,False,18578,18578,18578,18578,3,3,0,0,0,0,0,0,0.9333333333333333,0.9333333333333333,14.433333333333334,1.0,1.1833333333333333,32.96666666666667,54,OK,OK
2110078,CRCL|2026-05-11,CRCL,2026-05-08T20:00:00Z,2026-04-29T20:23:27.433262Z,False,12861,12861,12861,12861,2,2,0,0,0,0,0,0,0.9166666666666666,0.9,14.65,1.0,1.2,32.916666666666664,59,OK,OK
2110080,ETOR|2026-05-12,ETOR,2026-05-11T20:00:00Z,2026-04-29T20:22:45.778519Z,False,17175,17175,17175,17175,3,3,0,0,0,0,0,0,0.9,0.9166666666666666,14.366666666666667,1.0,1.2,32.983333333333334,54,OK,OK
2110084,CSCO|2026-05-13,CSCO,2026-05-12T20:00:00Z,2026-04-29T20:19:05.736983Z,False,18611,18611,18611,18611,3,3,0,0,0,0,0,0,0.9166666666666666,0.8833333333333333,14.033333333333333,1.0,1.2,32.93333333333333,130,OK,OK
